US close on deal with Pfizer for millions more vaccine doses - Fox Business;https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9tYXJrZXRzL3VzLWNsb3NlLW9uLWRlYWwtd2l0aC1wZml6ZXItZm9yLW1pbGxpb25zLW1vcmUtdmFjY2luZS1kb3Nlc9IBZGh0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9tYXJrZXRzL3VzLWNsb3NlLW9uLWRlYWwtd2l0aC1wZml6ZXItZm9yLW1pbGxpb25zLW1vcmUtdmFjY2luZS1kb3Nlcy5hbXA?oc=5;https://a57.foxnews.com/static.foxbusiness.com/foxbusiness.com/content/uploads/2020/07/0/0/pfizer-lab-iStock-copy.png?ve=1&tl=1;BUSINESS;1608721123.626422;US close on deal with Pfizer for millions more vaccine doses    Fox Business Pfizer Nears Deal to Provide More Vaccine Doses    The New York Times NIH to Study Allergic Reactions Linked to Covid-19 Shots    Bloomberg Markets and Finance Opinion | Coronavirus Vaccine Distribution Could Get Chaotic    The New York Times Letter to the Editor: Celebrating the Trump vaccine | Letters to the Editor    The West Volusia Beacon View Full Coverage on Google News
AAPL and LiDAR stocks up on latest Apple Car report - 9to5Mac;https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vOXRvNW1hYy5jb20vMjAyMC8xMi8yMi9hYXBsLWFuZC1saWRhci1zdG9ja3MtdXAtb24tbGF0ZXN0LWFwcGxlLWNhci1yZXBvcnQv0gFXaHR0cHM6Ly85dG81bWFjLmNvbS8yMDIwLzEyLzIyL2FhcGwtYW5kLWxpZGFyLXN0b2Nrcy11cC1vbi1sYXRlc3QtYXBwbGUtY2FyLXJlcG9ydC9hbXAv?oc=5;https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2020/12/LiDAR-stocks-up-on-Apple-Car-report.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1;BUSINESS;1608721123.626422;AAPL and LiDAR stocks up on latest Apple Car report    9to5Mac Apple Could Take On Tesla With An Electric Car: CNBC After Hours    CNBC Apple eyes 2024 for first passenger vehicle: report | TheHill    The Hill Tesla Stock Price on Collision Course With Apple Car    Bloomberg Apple Targets 2024 Rollout of Its Own Electric Vehicle: Report    NBC Bay Area View Full Coverage on Google News
Trump's longtime personal bankers resign from Deutsche Bank - MarketWatch;https://news.google.com/__i/rss/rd/articles/CBMiaGh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS90cnVtcHMtbG9uZ3RpbWUtcGVyc29uYWwtYmFua2Vycy1yZXNpZ24tZnJvbS1kZXV0c2NoZS1iYW5rLTExNjA4Njk3MDY50gFsaHR0cHM6Ly93d3cubWFya2V0d2F0Y2guY29tL2FtcC9zdG9yeS90cnVtcHMtbG9uZ3RpbWUtcGVyc29uYWwtYmFua2Vycy1yZXNpZ24tZnJvbS1kZXV0c2NoZS1iYW5rLTExNjA4Njk3MDY5?oc=5;https://images.mktw.net/im-277240/social;BUSINESS;1608721123.626422;Trump's longtime personal bankers resign from Deutsche Bank    MarketWatch Trump's private bankers resign from Deutsche Bank    CNN Trump’s Longtime Banker at Deutsche Bank, Rosemary Vrablic, Resigns    The New York Times Donald Trump's Private Bankers at Deutsche Bank Resign Amid Investigation    Yahoo Entertainment Trump's main banker at Deutsche Bank just announced her resignation - Business Insider    Business Insider View Full Coverage on Google News
Man who died after collapsing on United flight had COVID-19, coroner confirms - ABC News;https://news.google.com/__i/rss/rd/articles/CBMiXmh0dHBzOi8vYWJjbmV3cy5nby5jb20vVVMvbWFuLWRpZWQtY29sbGFwc2luZy11bml0ZWQtZmxpZ2h0LWNvdmlkLTE5LWNvcm9uZXIvc3Rvcnk_aWQ9NzQ4Njg5MTbSAWJodHRwczovL2FiY25ld3MuZ28uY29tL2FtcC9VUy9tYW4tZGllZC1jb2xsYXBzaW5nLXVuaXRlZC1mbGlnaHQtY292aWQtMTktY29yb25lci9zdG9yeT9pZD03NDg2ODkxNg?oc=5;https://s.abcnews.com/images/US/united-airline-ap-mo-20201222_1608691064068_hpMain_16x9_992.jpg;BUSINESS;1608721123.626422;Man who died after collapsing on United flight had COVID-19, coroner confirms    ABC News Man has coronavirus-like symptoms after giving CPR to United passenger who died    Fox News A man who had a medical emergency and died on a United flight last week was confirmed to have had COVID-19    Yahoo! Voices New Details on diverted united flight    WWLTV EMT awaiting COVID-19 test results after giving CPR to passenger on LAX-bound flight who died from coronavirus    FOX 11 Los Angeles View Full Coverage on Google News
USPS responds after unprecedented holiday shipping delays - WXYZ;https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vd3d3Lnd4eXouY29tL25ld3MvbG9jYWwtbmV3cy9pbnZlc3RpZ2F0aW9ucy91c3BzLXJlc3BvbmRzLWFmdGVyLXVucHJlY2VkZW50ZWQtaG9saWRheS1zaGlwcGluZy1kZWxheXPSAQA?oc=5;https://ewscripps.brightspotcdn.com/dims4/default/023bd9c/2147483647/strip/true/crop/640x336+0+72/resize/1200x630!/quality/90/?url=https%3A%2F%2Fsharing.wxyz.com%2Fsharescnn%2Fphoto%2F2016%2F04%2F08%2FGettyImages-89521132_1460143343733_35809523_ver1.0_640_480.jpg;BUSINESS;1608721123.626422;USPS responds after unprecedented holiday shipping delays    WXYZ Millions Of Packages Sent Through Postal Service May Not Arrive Before Christmas    CBS Boston Why is the USPS gridlocked this holiday season?    Vox.com Letters: Postal Service delays carry extra burden for small-business owners on Amazon    IndyStar There’s a pandemic, people. Are post office gift delays really worth all the frustration? | COMMENTARY    Baltimore Sun View Full Coverage on Google News
Kansas had worst county in US for COVID deaths per capita last week — and 2nd, 4th and 5th - Wichita Eagle;https://news.google.com/__i/rss/rd/articles/CBMiPWh0dHBzOi8vd3d3LmthbnNhcy5jb20vbmV3cy9jb3JvbmF2aXJ1cy9hcnRpY2xlMjQ4MDIyMTEwLmh0bWzSAT1odHRwczovL2FtcC5rYW5zYXMuY29tL25ld3MvY29yb25hdmlydXMvYXJ0aWNsZTI0ODAyMjExMC5odG1s?oc=5;null;BUSINESS;1608721123.626422;Kansas had worst county in US for COVID deaths per capita last week — and 2nd, 4th and 5th    Wichita Eagle Can employers make COVID-19 vaccination mandatory?    Associated Press KC metro adds record 36 COVID-19 deaths Tuesday, raising total to more than 1,250    Kansas City Star San Antonio doctor explains if pregnant women should receive COVID-19 vaccine    KSAT San Antonio Yes, your employer can require you to get a COVID-19 vaccine, the EEOC says    MarketWatch View Full Coverage on Google News
California health system buckling under COVID-19 pandemic - Associated Press;https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL3VzLW5ld3MtcGFuZGVtaWNzLWNhbGlmb3JuaWEtY29yb25hdmlydXMtcGFuZGVtaWMtYTc3MmUxOGQwMTQyNzU2YjMyYzI2ZDdjZjIxMTBkMzPSAQA?oc=5;https://storage.googleapis.com/afs-prod/media/d7e60d889f80439582b5027d9a49d82e/3000.jpeg;BUSINESS;1608721123.626422;California health system buckling under COVID-19 pandemic    Associated Press View Full Coverage on Google News
Coronavirus: Is India lacking a proper vaccination strategy? | DW News - DW News;https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9bHNha2RyQ0pyUUXSAQA?oc=5;https://i.ytimg.com/vi/lsakdrCJrQE/maxresdefault.jpg;BUSINESS;1608721123.626422;Coronavirus: Is India lacking a proper vaccination strategy? | DW News    DW News India may approve AstraZeneca vaccine..    Greatandhra.com Stopping the misinformation surrounding the coronavirus vaccine    KGW News It must not be about profiteering    Philstar.com AstraZeneca says its vaccine should be effective against new coronavirus variant    Reuters View Full Coverage on Google News
'Bittersweet': Nurse who received Moderna vaccine describes experience - CNN;https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9VFpLWC1QT2F0YjjSAQA?oc=5;https://i.ytimg.com/vi/TZKX-POatb8/maxresdefault.jpg;BUSINESS;1608721123.626422;'Bittersweet': Nurse who received Moderna vaccine describes experience    CNN Sarasota Memorial receives first allocation of Moderna vaccine    Sarasota Herald-Tribune Moderna vaccine arrives in O.C. as hospitals are at capacity    KTLA 5 WJFW Newswatch 12 - News From Where You Live - Rhinelander Wisconsin WJFW TV-12    WJFW-TV Parents in Miami-Dade County can get children tested for COVID-19 at no cost    WPLG Local 10 View Full Coverage on Google News
Renewable Energy Stocks Should Thrive on Stimulus Boost - Barron's;https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vd3d3LmJhcnJvbnMuY29tL2FydGljbGVzL3JlbmV3YWJsZS1lbmVyZ3ktc3RvY2tzLXNob3VsZC10aHJpdmUtb24tc3RpbXVsdXMtYm9vc3QtNTE2MDg2Nzg5MzXSAWhodHRwczovL3d3dy5iYXJyb25zLmNvbS9hbXAvYXJ0aWNsZXMvcmVuZXdhYmxlLWVuZXJneS1zdG9ja3Mtc2hvdWxkLXRocml2ZS1vbi1zdGltdWx1cy1ib29zdC01MTYwODY3ODkzNQ?oc=5;null;BUSINESS;1608721123.626422;Renewable Energy Stocks Should Thrive on Stimulus Boost    Barron's Solar ITC extension included in US coronavirus relief package    PV-Tech Ozarks Electric, Today's Power to build solar park in Lincoln    KATV Illinois needs to take action now on clean energy    Crain's Chicago Business Three Energy Stocks Set To Win Big In 2021    OilPrice.com View Full Coverage on Google News
Drugmakers rush to test whether vaccines stop coronavirus variant - Yahoo Finance;https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9kcnVnbWFrZXJzLXJ1c2gtdGVzdC13aGV0aGVyLXZhY2NpbmVzLTE0MDIwOTg0MC5odG1s0gFbaHR0cHM6Ly9maW5hbmNlLnlhaG9vLmNvbS9hbXBodG1sL25ld3MvZHJ1Z21ha2Vycy1ydXNoLXRlc3Qtd2hldGhlci12YWNjaW5lcy0xNDAyMDk4NDAuaHRtbA?oc=5;https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png;BUSINESS;1608721123.626422;Drugmakers rush to test whether vaccines stop coronavirus variant    Yahoo Finance BioNTech Says Making More Covid-19 Doses Depends on Many Factors    Bloomberg Markets and Finance Dubai Rolls Out Free Vaccines as UAE Approves Pfizer Shot    Bloomberg BioNTech CEO confident vaccine will work on UK variant    Yahoo Lifestyle Vaccine Makers Preparing for Mutant Coronavirus Strains    msnNOW View Full Coverage on Google News
Russia’s SolarWinds hack was espionage, not an act of war - The Washington Post;https://news.google.com/__i/rss/rd/articles/CBMimgFodHRwczovL3d3dy53YXNoaW5ndG9ucG9zdC5jb20vb3BpbmlvbnMvcnVzc2lhcy1zb2xhcndpbmRzLWhhY2std2FzLWVzcGlvbmFnZS1ub3QtYW4tYWN0LW9mLXdhci8yMDIwLzEyLzIyL2ZmYThmODhhLTQ0OTgtMTFlYi1iMGU0LTBmMTgyOTIzYTAyNV9zdG9yeS5odG1s0gGpAWh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9vcGluaW9ucy9ydXNzaWFzLXNvbGFyd2luZHMtaGFjay13YXMtZXNwaW9uYWdlLW5vdC1hbi1hY3Qtb2Ytd2FyLzIwMjAvMTIvMjIvZmZhOGY4OGEtNDQ5OC0xMWViLWIwZTQtMGYxODI5MjNhMDI1X3N0b3J5Lmh0bWw_b3V0cHV0VHlwZT1hbXA?oc=5;https://www.washingtonpost.com/pbox.php?url=https://www.washingtonpost.com/pb/resources/img/twp-social-share.png&w=1484&op=resize&opt=1&filter=antialias&t=20170517;BUSINESS;1608721123.626422;Russia’s SolarWinds hack was espionage, not an act of war    The Washington Post Second hacking group suspected in massive SolarWinds attack    Fox News Why the Russian hack is so significant, and why it's close to a worst-case scenario    Yahoo News Opinion | We Can Take Advantage of the Russian Hack. Here’s How.    POLITICO SolarWinds is the perfect storm attack on the US | TheHill    The Hill View Full Coverage on Google News
Despite 'three martini' tax break, COVID-19 bill leaves struggling U.S. restaurants cold - Reuters India;https://news.google.com/__i/rss/rd/articles/CBMipwFodHRwczovL2luLnJldXRlcnMuY29tL2FydGljbGUvdXMtaGVhbHRoLWNvcm9uYXZpcnVzLXVzYS1yZXN0YXVyYW50cy9kZXNwaXRlLXRocmVlLW1hcnRpbmktdGF4LWJyZWFrLWNvdmlkLTE5LWJpbGwtbGVhdmVzLXN0cnVnZ2xpbmctdS1zLXJlc3RhdXJhbnRzLWNvbGQtaWRJTktCTjI4VzI3OdIBN2h0dHBzOi8vaW4ubW9iaWxlLnJldXRlcnMuY29tL2FydGljbGUvYW1wL2lkSU5LQk4yOFcyNzk?oc=5;https://static.reuters.com/resources/r/?m=02&d=20201222&t=2&i=1545467589&r=LYNXMPEGBL1B8&w=800;BUSINESS;1608721123.626422;Despite 'three martini' tax break, COVID-19 bill leaves struggling U.S. restaurants cold    Reuters India
Educators added to Oregon's vaccine-prioritized essential workers list - OPB News;https://news.google.com/__i/rss/rd/articles/CBMiSWh0dHBzOi8vd3d3Lm9wYi5vcmcvYXJ0aWNsZS8yMDIwLzEyLzIyL29yZWdvbi12YWNjaW5lLXNoaXBtZW50LWRvc2UtcGxhbi_SAQA?oc=5;https://opb-opb-prod.cdn.arcpublishing.com/resizer/1vupOsCRmPQSrZEwhv6Tt9F3Hf0=/1200x675/smart/cloudfront-us-east-1.images.arcpublishing.com/opb/RIEU6PEC7FG3BEKCSSAEIE3TPA.JPG;BUSINESS;1608721123.626422;Educators added to Oregon's vaccine-prioritized essential workers list    OPB News Oregon teachers and school workers should be next in line for coronavirus vaccine, Brown says    OregonLive Oregon's two-week freeze prevented surge in cases, Gov. Brown says    KGW.com Oregon parents rally for kids to return to schoolhouses    Fox News Local business owner pens 'open letter to Gov. Brown' about COVID restrictions    KTVL View Full Coverage on Google News
The Utah Department of Health reports 12 additional deaths from COVID-19 and 2,302 new cases Tuesday - fox13now.com;https://news.google.com/__i/rss/rd/articles/CBMipQFodHRwczovL3d3dy5mb3gxM25vdy5jb20vbmV3cy9jb3JvbmF2aXJ1cy9sb2NhbC1jb3JvbmF2aXJ1cy1uZXdzL3RoZS11dGFoLWRlcGFydG1lbnQtb2YtaGVhbHRoLXJlcG9ydHMtMTItYWRkaXRpb25hbC1kZWF0aHMtZnJvbS1jb3ZpZC0xOS1hbmQtMi0zMDItbmV3LWNhc2VzLXR1ZXNkYXnSAa8BaHR0cHM6Ly93d3cuZm94MTNub3cuY29tL25ld3MvY29yb25hdmlydXMvbG9jYWwtY29yb25hdmlydXMtbmV3cy90aGUtdXRhaC1kZXBhcnRtZW50LW9mLWhlYWx0aC1yZXBvcnRzLTEyLWFkZGl0aW9uYWwtZGVhdGhzLWZyb20tY292aWQtMTktYW5kLTItMzAyLW5ldy1jYXNlcy10dWVzZGF5P19hbXA9dHJ1ZQ?oc=5;https://ewscripps.brightspotcdn.com/dims4/default/d8b5062/2147483647/strip/true/crop/3000x1575+0+213/resize/1200x630!/quality/90/?url=http%3A%2F%2Fewscripps-brightspot.s3.amazonaws.com%2F06%2Fae%2F823ca76b437d9bb8b705377d395f%2Fap20357701347512.jpg;BUSINESS;1608721123.626422;The Utah Department of Health reports 12 additional deaths from COVID-19 and 2,302 new cases Tuesday    fox13now.com Salt Lake City Marathon Moved To Virtual Format    KSL Sports One man killed and two other people injured in shooting in Salt Lake City    FOX 13 News Utah 2302 more COVID-19 cases, 12 deaths reported Tuesday in Utah    KSL.com 1 person dead, 2 injured in Salt Lake City shooting    KSL.com View Full Coverage on Google News
25 Austin Bars Received COVID-19 Citations Since March - Eater Austin;https://news.google.com/__i/rss/rd/articles/CBMibmh0dHBzOi8vYXVzdGluLmVhdGVyLmNvbS8yMDIwLzEyLzIyLzIyMTk1OTA4L2F1c3Rpbi1wdWJsaWMtaGVhbHRoLWxpc3QtYmFycy13aXRoLWNvdmlkLTE5LXZpb2xhdGlvbnMtY2l0YXRpb25z0gF7aHR0cHM6Ly9hdXN0aW4uZWF0ZXIuY29tL3BsYXRmb3JtL2FtcC8yMDIwLzEyLzIyLzIyMTk1OTA4L2F1c3Rpbi1wdWJsaWMtaGVhbHRoLWxpc3QtYmFycy13aXRoLWNvdmlkLTE5LXZpb2xhdGlvbnMtY2l0YXRpb25z?oc=5;https://cdn.vox-cdn.com/thumbor/DoyZRy4drVern8v5J5zy9FDBDJ4=/0x498:5166x3203/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22191376/GettyImages_670909690.jpg;BUSINESS;1608721123.626422;25 Austin Bars Received COVID-19 Citations Since March    Eater Austin Escott eyes Christmas coronavirus threat, weighs calling for tighter rules if cases worsen    Austin American-Statesman Coronavirus in Austin: COVID-19 hospitalizations surpass Stage 5    KVUE.com Travis County teeters toward Stage 5 pandemic restrictions, decision likely to be made this week    KXAN.com List: Two dozen Austin bars fined for COVID-19 violations—why some bar owners dispute the data    KXAN.com View Full Coverage on Google News
